n,p,q,prob3,prob1,mttf3,mttf1,mttf,tau,scale.3,shape.mle.1,shape.mle.2,shape.mle.3,shape.mle.4,shape.mle.5,scale.mle.1,scale.mle.2,scale.mle.3,scale.mle.4,scale.mle.5,shape.lower.1,shape.lower.2,shape.lower.3,shape.lower.4,shape.lower.5,shape.upper.1,shape.upper.2,shape.upper.3,shape.upper.4,shape.upper.5,scale.lower.1,scale.lower.2,scale.lower.3,scale.lower.4,scale.lower.5,scale.upper.1,scale.upper.2,scale.upper.3,scale.upper.4,scale.upper.5,shape.1,scale.1,shape.2,scale.2,shape.3,shape.4,scale.4,shape.5,scale.5
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.38708441924528,0.820066706827671,1.1460678444913,0.96680756424944,1.83292413434279,648.521323240639,1522.44795123177,943.030468054077,1364.46813206498,893.807066342433,0.988502154538069,0.3876582269321,0.528757227274855,0.605431209878899,0.700488597964609,2.03594044724011,1.4855585591441,2.37612234394202,1.40154153024182,22.8664589395604,439.671655609095,670.406408477097,524.686999080758,666.72939450043,429.448643454947,1209.93563076898,40615.18948233,9106.25773211636,8495.10725438281,5611.10213678399,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,0.957014498632964,0.943035376321001,0.827213275958101,1.42758362045566,1.41769112628355,1707.05057349024,1694.10172953601,1611.86712793598,695.29697504838,705.998867879861,0.6157079922385,0.651489220421352,0.578677958601422,0.904466782399984,0.850539739095734,1.84459695993534,1.40569694137848,1.46451706565906,2.68554248637038,2.57372585944666,716.702955208053,764.945067011257,701.435037924893,473.446316186485,473.419242952914,12675.7019323493,8734.85204176907,9864.5345100146,1552.94051143246,2082.03251692255,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.05837890539036,0.83929758284239,0.854564578766625,0.872494526113175,1.36276657858407,931.886688444402,1221.47809892879,3376.81080364922,1879.8013588516,1208.46411255829,0.447820028453496,0.455925637550997,0.431846815738232,0.317175599026549,0.370039853379157,2.21983906156615,1.6338719061926,3.32489441687567,1.55048679478234,2.3624958741531,527.994766730155,588.753455741335,845.174659287377,708.302298221018,635.031482704661,9603.07153512574,8985.53645366894,286022.723867806,393465.347547683,63810.298761475,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.48632564811902,1.18997509127868,0.815640661597096,1.51816513463148,1.01593576573206,1227.84544764261,823.641013776741,3277.06479030733,858.180331085359,1465.18689056296,0.875798099102803,0.8421408814967,0.404176211583573,0.992932351118512,0.65973055339188,5.77646765140462,2.3896435199115,2.9334565049879,2.88355037033014,1.70440133943026,635.305756004653,522.064106724537,644.80020545205,548.516699322678,727.818234284558,4695.26338957751,1810.30507735935,294926.626612979,2475.66687255987,7768.22568242177,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,2.47943146949885,1.4158578075048,0.969935152037693,1.28595093596926,0.959427141468675,634.089179386319,719.796422120627,2657.55168712361,817.263347523659,1692.05822841178,1.14586303020922,0.669756456159192,0.621509662346567,0.956150241746027,0.577561289391927,5.68506708077589,2.78100755637765,1.40255284670955,1.79757112573266,1.77047771272207,489.197609040424,507.502983824944,1094.5159357233,539.653807677785,803.887391766351,1536.71382467951,3510.03922999273,13779.874501979,1561.7631776255,11328.6392667044,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.37106790044306,0.972826762772241,0.958707989670981,1.22351643638197,1.30810797419125,865.096702488324,1327.53631722643,3626.15883426406,882.398970714418,658.321465767263,0.851136060923462,0.711248682068203,0.403306849627017,0.816503461019959,0.983901117682191,4.01897825380085,1.33787014878763,5.95463408241655,1.77630830283952,1.83755616089771,524.978533386614,710.566223475483,609.552638092987,566.8961852526,461.749281837103,2375.50694085435,4612.57954331342,1062033.80849847,2180.6969249377,1209.64819611951,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.07918463704457,0.939683629445147,1.34833759788566,0.841166311431077,2.8026034028499,1917.25101111672,741.826206465421,247.142417150593,1963.38417745864,360.494475942378,0.488194057610575,0.68307718056406,0.990486181223776,0.454848097909577,1.07958169748437,5.63265586625765,1.39218049874532,1.70860553398362,1.4007414348912,5.8048950107699,310.293839268355,406.279024238725,194.970604766679,647.229214593877,272.777341716242,62205.9334105969,4173.67938504813,348.175005221803,55156.7675341051,1097.23374464615,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.02767740607232,1.55453173216857,1.6469957402448,1.0481333770085,1.42133948923142,1518.72546195942,622.243715289133,397.246327327683,922.168472291242,757.748394406271,0.44049988886871,1.03471669734566,1.09958147627734,0.800843997730969,0.675141163485158,7.42454084788326,3.08539450288665,2.53627937582148,1.59378990118326,4.51409818965713,373.358895885945,407.735116921916,316.824924774942,541.465701064107,398.562340398269,83200.3839596693,1699.57726337732,690.361492543998,2463.5491950156,10453.8305771602,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.1108748715927,1.17717074100555,0.85447148943874,1.55371557455319,1.1440327018515,868.92655161086,1041.47678087623,1083.24795911877,664.723131640679,560.048180353386,0.538934881368111,0.743764989358644,0.597436636006793,0.930443088481395,0.84385737783772,1.81656929284246,2.57066683066101,1.33921747635934,2.69934386342075,1.89270336269603,479.646818092626,463.090075981604,533.155613958639,414.066952932787,377.32826710221,11044.7909718525,4770.4837397999,4663.68213835722,1874.21889027504,1126.58772070862,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,2.21296334585984,1.05368768069979,1.0824990388529,1.26785690351062,1.43952510570471,614.490621096269,1067.48516148626,727.703535142482,1815.372344293,827.193654607385,1.25107988815432,0.723943228888401,0.767591163960979,0.699324240113866,0.867987367062931,6.13541406974427,1.88550233126846,1.53981811924074,11.7782401304359,4.20048066288163,430.321915145617,552.504529564196,479.240417196209,432.20796083762,457.519850748893,1330.26340971235,4004.89754630443,1626.86054415191,16620.6403899787,3040.52338399577,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.12230101347451,1.23435958864595,0.931367737651169,0.970625168351571,1.10484467400813,2127.36022843514,787.041999439765,1059.09693159667,1314.41226307511,1007.43689298419,0.675746099937741,0.817581666083506,0.742649910129201,0.62749503782602,0.879177666870939,2.60422987304325,2.06843321282454,1.19497346480452,1.66229401308124,1.48848800318403,726.146770619461,495.097184496727,581.75166630107,606.834645686059,587.788288952631,13208.800522902,2069.15526196629,2566.80427179851,5808.85966338343,2604.30556515151,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,2.09311217998335,1.5185349349837,1.54825552031427,0.930856909800263,0.97962373248232,726.263949111815,543.418065074509,666.565867390151,2073.08223049972,1132.50880760695,1.08315123842471,1.09049531194811,1.15001956370365,0.614760020497586,0.684471822025033,12.8218023950803,4.93349723968185,2.46841624802244,2.6513417243256,1.47915222782711,432.00442461107,400.425017597796,467.003463760895,762.368034665793,604.762403268381,2552.56790560594,1003.27414039704,1376.15548966872,16161.0596135667,3460.8237686899,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.20349792477375,1.22174120281514,1.05415725471022,0.895440633783976,1.43535861911636,1947.85967739134,944.146074012393,860.915424987124,3914.31961951188,880.480394186195,0.665839386507188,0.750462667995177,0.830042157565337,0.50238668926831,1.02195740582979,5.01925575849708,2.32441032749527,1.42882328478986,5.8654513480261,2.02057890858247,792.302901860889,549.607584000553,524.472484028518,604.148840333403,567.379342092446,15487.0315112691,3341.40468700595,1836.33684230431,94552.3086232396,2412.10744053532,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,2.4079954098143,0.956567740269529,1.20955525286766,0.902448297799319,1.26766144002258,672.486777188883,843.703177613894,1067.98926450427,1872.8481122,848.767274028214,1.13529361476719,0.69152467052726,0.498061188852572,0.589330405679494,0.682381140315454,6.71125658890761,1.53524936141962,3.2426961830841,1.55194023509691,4.65849995774436,456.348120766895,489.119780709239,509.630770360032,782.52807774389,475.575702121381,2748.68631690554,2023.98761617886,27207.8784821792,12943.4972788332,3715.36398096648,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,0.945961495558273,2.23378653737377,0.653327018617174,1.22407680220227,1.2248057181669,1211.24580424191,673.866600691626,2483.41711597491,858.315844799196,840.627273985756,0.513661102504708,0.99089162477535,0.36192778047391,0.73573571754667,0.796423185422818,1.61185595971736,5.03707073146885,0.93965529794671,1.68468493552636,1.6374258943164,612.236656127251,488.315659289142,922.653953631819,527.656141447098,513.356992357641,14761.4473200128,2133.7868627027,35704.088915676,2145.50493923316,2096.5229097539,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,0.930467864099065,1.56612977620093,1.32437504322339,2.10086282111671,1.09111345517895,1114.68763056826,1379.73063075312,836.235067500563,483.151590312076,740.437922066989,0.619548120955688,0.73505852471817,0.904772515214696,1.25929279265346,0.737012428861181,1.46394304835641,5.86419741380403,1.8213880701389,3.61954891653392,1.6393373980699,576.575092556763,639.432847129464,521.606221792609,392.672681955303,451.423894785547,4069.52091385704,6396.93510271968,2246.12202310092,842.382627500046,1682.60317434144,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,2.11180120043384,0.949752705919858,0.784054151258174,1.26076381285662,1.98097964683831,763.46894638844,1020.40611270201,2486.46269123256,754.108801649484,738.200664591479,1.07549483796723,0.714369771988278,0.535303070996576,0.940612360986238,1.20233741549411,3.5581338724822,1.31263566421127,1.1460004684449,1.82747397260835,4.51402256098958,532.912002561199,615.277855027795,1065.97822614733,503.710609180989,501.576031635719,2441.08600232278,2653.24760145812,24784.7995858246,1467.70593029193,1684.2779163424,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.78558040664162,1.93577980701754,0.984849491183405,0.810415696899414,1.53253439355942,839.015212089438,535.388626146829,1303.18790357073,1087.35036151692,526.399730450747,1.05110545235467,1.31144377244516,0.65233581540813,0.616886026266246,1.02383901629201,3.14221603816156,2.75625450596468,1.58947509722012,1.15389957093482,2.17497652653951,519.680010962692,405.062137237022,566.430135282152,568.247890977665,390.930532292006,2679.45121078126,873.955065729361,7303.98445498107,2877.32793006129,925.795193843823,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.09762658653719,1.38326731822024,1.04216891919548,1.43562892232838,0.808315512535705,732.205961544532,950.74174108884,6163.58122674405,947.348711491448,1298.15200216768,0.832153717593288,0.901096030923584,0.709698676382943,0.87528204127365,0.582908408820284,1.43657732370862,1.85070163104114,4.13566154689155,9.23251162935557,1.10444758861407,489.620727923219,591.510960299099,465.375203447986,514.506977633049,680.210597029385,1475.39753580419,2122.48606587578,15461.2996351382,4693.96655768087,3788.01642945585,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,0.7994124328015,1.4009849974196,1.02381889930283,1.55805145800911,0.991585186998033,2817.51266692595,796.603821790201,268.313390455801,606.222728047858,2292.38272916493,0.44055882968887,0.671668701891873,0.747060685745765,0.762791150059314,0.504560756340569,3.08277433261689,2.47401675549122,1.35182398030379,3.8408071787644,4.55563332637311,544.168339234627,405.046541944213,198.038687984088,325.767135314715,303.240908619872,91206.9091139501,4475.09986879913,411.988250950698,4349.22663176092,36717.1012391228,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.31339852597432,1.20072690947405,1.48880812859962,1.6657630539087,1.15527311901848,534.992817786574,1101.92532696962,284.044680735545,459.408071762256,724.410441149724,1.05337410212207,0.815851283503742,1.18481002762163,1.21304954951785,0.888277007155604,1.79107670621285,4.79494687101774,1.85201588842403,3.8843927122226,1.6503615234696,335.6595986127,420.180448591813,214.974799509624,295.739828033978,380.811989632009,1256.30671384054,5057.74352029779,415.686207605484,1030.42368904004,2582.27401301785,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.31485593640288,1.39125928858622,1.18407747087591,0.910772330609219,6.22806206855835,500.349231857663,846.969097238453,428.757521671732,1298.37359267655,420.666685752727,0.941105302761034,0.885320561472277,0.85937748189393,0.587428230851697,2.03842123936698,1.92839635894033,2.25920672827943,1.6639430723259,1.7642710954581,15.8322236444492,345.06193162373,456.767976264383,312.396878448516,617.128976687191,349.35060698286,966.413233832232,2910.38557218495,763.498511786374,8611.19903188321,1025.91279827652,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.36964035749157,2.38973572449075,1.29117928665424,1.32921046561642,1.95878633977235,653.633318589403,459.892445158427,541.263954406021,769.559841314761,683.931456031228,0.778680407101565,1.25912773794866,0.838010737620726,0.722070821326789,1.47947840241384,2.13612065331506,4.99396456505213,1.81183048828341,4.26290407948925,6.8856438286233,406.703307877713,360.060564265144,370.203205283552,400.324412161517,398.282270984576,2118.11718858164,1001.10605254833,1207.18205202386,4793.86978081336,1784.40946009075,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,0.729082263224079,1.14014334742398,0.955613333104762,1.98150265960884,1.72790613848008,4894.29740627662,636.062567719255,1365.350391688,578.264749010258,667.50386226988,0.363313713333979,0.850835553123398,0.683557664328684,1.39908299583328,1.19839881730458,3.58509627399509,1.50509520676247,4.68095543370684,3.90253179637549,19.5052169094687,662.146134388885,434.241088121349,547.684277461374,420.40415288963,425.577353089205,366239.365939509,1248.14268608379,6786.47551915005,1049.97313554008,1852.71179933531,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.06688211977531,0.821887229392724,1.20984108472188,1.27365729392094,1.23167988429148,2039.90936412831,1048.62209005017,716.869970540859,1019.4224487492,1250.18378883623,0.668833390861169,0.598368814502134,0.860105070386876,0.671409087101027,0.875517440977084,4.18257814651274,1.10270789925873,1.93985673425189,4.64330293702782,2.3102961999993,708.334043882131,567.995522262512,469.14728906339,500.445718479977,577.390493228237,13291.5003480081,3689.2868560446,1389.60691958395,10034.4570484791,4708.06948318121,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.18015052169594,1.50133668113907,2.27694882139088,1.79598482639733,1.05550432630196,998.477508827277,771.849245928403,708.242796377774,689.356802033107,824.019868020125,0.892647375270114,0.802732457573821,1.2570856329862,1.03888834137248,0.827724085330195,1.66841657613078,2.50027765077162,5.67543395244686,3.91439517562478,1.33910873150747,585.969958119842,488.855266661722,465.70383819801,475.21756093797,511.566146730917,2619.19939030601,2801.63660457459,2311.26531978076,1734.67551380795,1805.26217519466,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,6.61531057608846,1.16276501936611,1.12254505981109,1.36217779354374,2.25111137830598,4051.35752106681,741.652093622644,603.713543849275,629.421998173191,547.026693329318,6.61512385761998,0.8221910827374,0.842255790786414,0.929526663202203,1.520313416493,6.61534136081665,1.68723807254843,1.50287551475014,2.0252282725175,3.37392928737514,4051.31360039195,474.608125460909,404.779536412764,433.860379308703,405.685833166638,4051.36242384366,1709.69986890244,1077.54040560018,1338.81772178717,925.624638706886,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.70279225265818,1.13640547839452,0.872175388619503,2.05978843712563,1.26346982965909,653.589153515029,1173.41847691776,3829.45130798884,506.910409454248,822.653786031039,0.901881036542057,0.665559416416846,0.433998084464738,1.324759105938,0.918312133352104,3.07984680944186,2.10437940513623,7.80273434334538,3.09830840890047,1.90312783625514,453.004921621217,609.858067469208,474.409272966965,411.794166318908,494.365481020702,2175.47533429348,7161.84906199933,194406.831225489,735.997266616472,1982.43049728135,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,0.971348890796405,1.6234964968489,1.53062073057822,1.14477395313462,0.98263935520728,1699.50454763083,892.643962816959,1304.86816650914,975.739123197009,934.36746908953,0.670875777900177,1.18937136510023,0.75847543624208,0.858211114204126,0.742705497496818,1.64804912074169,4.75004807296786,6.29036650639394,1.52600864074099,1.31609606258383,737.109036002384,552.928332427364,504.774393106761,595.515875849102,580.054692437952,8211.46718332468,2307.96479248835,16326.8762144454,2269.89222314602,2847.50685970507,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.14319600772885,0.830636562908917,1.73841053999543,1.31978638242211,0.951313729737521,955.000435765664,1272.56554294945,852.022358749704,658.468392047012,1294.78951739046,0.736179201941651,0.328772645748297,1.01913859709929,0.632009339763197,0.581169047966917,1.68093456966731,1.58800508335492,10.8545557199649,2.12984173466973,2.39606805209334,544.874027411953,560.130639719031,456.422846566658,436.924179701408,539.333121181884,2956.18414323509,92159.7354843667,3310.76849810998,2023.23219579653,13387.1829053931,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.44163399056126,1.44868425119486,1.09457952464339,1.41360884981024,2.33628616586956,635.674056792172,651.33440174831,1574.77622017729,617.347907236903,659.050328282619,0.962119089934697,1.00357721978262,0.517260835252775,0.943466498201504,1.49333279373848,3.08434776411532,2.44930686629376,1.73635534092016,2.6682070156876,27.1695698306607,449.238233257682,456.57595345245,723.634325354525,439.856401755345,431.606385987731,1463.72702941047,1364.07486180132,11594.537207241,1244.04015741512,2132.9252541495,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.83264427111352,0.89666321939218,1.92708378735803,1.22258690426689,0.824461866361911,603.484795623354,1274.83111403767,938.80155644259,1048.58780893002,3251.44409830475,1.19592266494209,0.657244635419329,0.887291967456979,0.850710791448915,0.615651609881426,3.34296661253917,1.20444756925783,5.63395165665319,2.8829943894487,1.15007195953233,464.574447889987,667.908815706469,522.603069801131,587.350202628441,1193.64337518613,989.292876338804,3670.05214057213,5840.52800297757,3069.4232708249,16745.1922502767,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.4226196545244,1.29383084034358,1.25187720498557,1.01045089802149,1.43668448544206,768.488260732692,1110.25813891527,1783.85779060209,725.854761639783,933.283037177193,0.950734500913184,0.80718359636255,0.674484919471244,0.737111133231721,0.90213257871463,2.44042620339924,2.60302824958894,5.11043837414204,1.37455781363349,2.67977555429209,491.946438717468,581.206623903281,690.730548754137,478.48886311411,563.570865965782,1873.31786674315,5219.97589104758,15392.5675257698,1471.76139921802,3045.51972758213,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.44019299480292,1.37033425226748,1.54751997876949,1.21333602294186,1.02654909492789,512.167802950998,519.141605337221,222.125678738625,1793.86716588238,928.893251376539,0.74293473288062,0.875183208806997,1.12399336200292,0.548399055554423,0.522840294524122,3.03430995970372,2.17949225984276,1.98410984384627,4.53795992900455,2.61099473627559,286.715020101295,306.816958068959,181.726137258767,482.833065405766,365.670617144004,3260.98619450053,1520.9951415651,303.306009787289,9544.19847444899,22858.0634999743,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,2.06323424281391,1.05343285330455,1.16402773649573,1.0456814190927,1.26991571673803,670.246216376517,735.605852643081,318.578993389485,1921.26933041259,556.06340371387,1.07492715057347,0.688187043564615,0.899318700233386,0.512389733428098,0.916696383247046,7.19967656849013,2.06428853074049,1.43468517275837,4.28155637933608,1.93867853921924,312.739402790968,349.297209062564,228.832671563199,512.198044618573,340.54564209001,2457.28229838328,2965.03400701344,545.793376698564,76811.3788671386,1650.4904964616,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.13984648299146,1.1026143630562,1.15333793394703,1.43328422344758,1.18636042088872,1100.53242675392,791.537760270155,400.01018865249,932.85814716811,2025.41180958977,0.729868193431998,0.729537680940808,0.821666327212206,0.795903635119808,0.739098287521917,1.80635616494288,1.70330824050527,1.54039704169018,3.47623471961711,4.3399182960476,546.385451961625,461.351095205541,299.145356936924,473.155668340703,579.763695338129,4084.54196502673,2253.36440415844,656.795049980199,7451.55062449463,17261.2912109291,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.61611848395847,1.49155608399471,0.952191357781876,0.581194918937488,1.32327484548071,673.842452217438,618.521478925028,895.344024142507,27791.514156725,545.915941566675,0.923052980739577,1.01102070624824,0.584536201441029,0.369215361691204,0.884144815957634,4.45248263692357,2.22499488135079,1.48649086571581,2.15536482070672,2.39498279174346,406.94000587313,397.479151947145,449.518335434473,3341.13023726858,374.811586150061,2180.01210694721,1434.8793881447,4910.87380001775,333433.048419379,1239.67745153611,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.34552200731233,0.770056121426118,1.45199211309796,1.27156663816925,0.953965549739158,1139.27139839046,2395.73877191694,526.941663273571,882.589265709774,1214.17171636965,0.609815468709039,0.309261049646264,1.06461049627583,0.737757117383918,0.647741063900882,2.46433639605927,1.43430178999326,2.30451635332259,2.3862417507254,1.45574551098246,562.373444454811,752.140235680304,382.445120740705,509.77053749533,618.357310804201,8116.86168358762,248193.323550262,881.879834418278,3442.18119459146,4989.5121622857,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.90509245922203,1.57124875731644,1.15017827384699,1.49707124247168,1.07361405452274,722.726712803973,882.130268332097,603.39827491251,1012.02377699738,828.07881364185,1.29242292424417,0.987097839545896,0.777301715632178,0.880768449613437,0.696318304184759,4.48030905126916,5.66228844917474,1.74469756794805,5.85409781025855,1.6892394453717,467.78081463652,471.399628496611,417.312150743372,475.102188375954,488.173270764297,1578.21296003463,4378.56555963599,1332.96691135556,4431.26641736048,2450.77391216465,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.28452620640039,1.35803558506576,0.908321401960005,1.41616543344297,1.16547688471125,924.218320207928,1144.46625137248,1859.20769996371,509.387464040164,861.6090288896,0.987382161153682,0.958089668787809,0.645987762091038,1.07825481538422,0.819682247841275,1.63552910723935,4.97011616142964,1.24354511254166,1.90632208576864,1.64137815788012,527.962240938421,558.599765202102,821.58338618202,378.782232775688,509.769064884703,2303.55667907657,4547.77278380256,10120.9470625136,796.88189935018,2839.32059165251,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.17568785445791,0.840656776171715,0.764729390402689,1.63046224458827,1.48611159790349,1377.18164992089,1016.4406723917,4094.5670920336,566.268340530665,1207.82207111031,0.575282113868907,0.622256110457304,0.447780659186892,1.07537647098486,0.553970109367612,2.94394678673769,1.27768676139352,3.56955636866703,2.45045237520235,4.79068001953777,592.972213389892,582.37292054919,688.599744037356,427.800458813783,526.12507920818,20863.4916713361,2373.20427196046,142047.084584969,949.331086546059,15911.8380130042,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
